gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,TenureGroup_0_1yr,TenureGroup_1_2yr,TenureGroup_2_4yr,TenureGroup_4_6yr,Churn
1,0,1,0,-0.055833672077855064,1,1,0.05445069108651675,-0.11471036795195212,0.1331800240438088,0.5207381436215996,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0
0,0,1,1,0.025607055362205634,1,1,-0.20977503193989694,-0.14312335387134423,-0.050597540313644815,0.5207381436215996,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,0.15249671409631763,-0.9752400012823624,-0.7991076175300635,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,0,0,0.47353105628253944,1,0,1.1745018691984834,0.9258711218024325,1.2534137950154642,1.0619953374715,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
0,0,1,1,1.002895784642934,1,0,-0.37595473195650925,0.34113275397220894,-0.21034493293706666,-0.02051905022830094,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
1,0,0,1,1.5322605130033284,1,0,0.006258578081699082,1.0022641111183135,0.16552665812108835,0.5207381436215996,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,0,-1.4694171580658184,-0.9967703384386719,-1.5988551351535303,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
1,0,1,1,0.9214550572028734,1,1,-0.3161300399505289,0.37064872847542846,-0.10957120761187976,-0.02051905022830094,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
1,1,1,0,-0.13727439951791576,1,1,0.9867188081797118,0.16494135759163048,0.9636145750023154,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.025607055362205634,1,1,-0.12834697893175703,-0.10851157211084253,0.02502950013664534,-0.02051905022830094,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0
1,1,1,0,-1.1552834925186746,1,0,0.3386179781149237,-0.8696398742667333,0.08798937281744168,-1.103033437928102,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,0,0,1.5322605130033284,0,1,-0.8213163280010305,0.22940001043049987,-0.6431536201038641,-0.02051905022830094,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0
1,0,0,0,0.10704778280226633,1,1,-1.3015756610490399,-0.6082095201279784,-1.1150825446603276,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,-1.2367242199587352,1,1,-0.62854787598176,-0.9592466668168661,-0.781899935286116,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
1,1,1,0,-0.9109613101984924,1,1,0.8321716871642622,-0.6024519197203997,0.7886921531614597,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,1,-1.2774445836787656,1,0,0.32698539911376057,-0.972923725256325,-0.7130692063103258,-0.5617762440782015,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0
1,0,0,0,-0.055833672077855064,1,0,-1.4744025490663168,-0.7371047660340407,-1.3117531510476674,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0
1,1,0,0,-0.0965540357978854,1,1,0.8554368451665879,0.1394402615335424,0.8089780424930344,-0.02051905022830094,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0
1,1,1,1,1.125056875803025,1,1,0.9468356801757247,1.5418681860983225,1.1671488137406796,0.5207381436215996,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,0,0.06940686408801149,1.0937239244892762,0.2010369980067731,0.5207381436215996,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
1,0,0,0,-1.1552834925186746,1,1,-1.46443176706532,-0.9688867870395169,-1.3866270541448438,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
1,0,1,1,-1.1552834925186746,1,1,0.15914390209698223,-0.8801403255847695,-0.06802694619434932,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-0.30015585439803716,1,1,1.15456030519649,0.03937713720872668,1.0508758032020264,1.0619953374715,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.5322605130033284,1,1,0.40508985812156867,1.3279986996942021,0.5063564851018123,1.0619953374715,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,1,-1.4727407520661506,-0.9968144579820252,-1.600493962033906,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-0.5444780367182193,1,0,-1.491020519067978,-0.8436755230034378,-1.3332832391886065,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
0,0,0,0,-1.2774445836787656,1,0,-1.504314895069307,-0.9972335936438794,-1.6160628173974778,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,1,1,-0.8295205827584317,1,0,-1.477726143066649,-0.906788529770038,-1.3696084673101703,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
1,0,0,0,1.6137012404433893,1,0,-1.5109620830699715,-0.3816336052381672,-1.3003978206171172,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
0,0,0,0,-1.2367242199587352,1,0,-1.477726143066649,-0.9876596527362582,-1.4855029425941932,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.06632741908223598,1,1,0.8338334841644282,0.3582290770215326,0.9597048023019901,0.5207381436215996,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,0.18848851024232702,0,1,-0.8046983579993692,-0.3922002358712331,-0.7359696556124214,0.5207381436215996,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0
1,1,1,1,1.0436161483629645,1,1,0.8338334841644282,1.2556205888234524,0.9118970873994001,0.5207381436215996,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,1,-0.6385186579827569,-0.9857404526003986,-1.189148415059541,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,1,0,0,-1.2774445836787656,1,1,0.21564500010263052,-0.9744017299586536,-0.7679699068029202,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,0,-1.2774445836787656,1,1,-0.4756625519664766,-0.9835785949760971,-1.108845897921119,-1.103033437928102,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,0,1.6137012404433893,1,0,0.11261358609233106,1.1157395766224698,0.22344178193300832,1.0619953374715,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
0,1,1,1,-0.8295205827584317,0,1,-1.1786026830367469,-0.8488154498040732,-1.0383133102618618,-0.5617762440782015,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-1.2367242199587352,1,0,-1.504314895069307,-0.9919171886698316,-1.5909341385650464,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,1,0,0.5956921474426305,1,0,-1.4993295040688086,-0.5992532528273005,-1.3063586792330963,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0
1,0,1,1,-1.0738427650786138,1,1,-0.6700928009859131,-0.8907731355328651,-0.7144739150649336,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1
0,0,0,0,1.125056875803025,0,0,-0.3709693409560109,0.4223347735135774,-0.19630141870325146,1.0619953374715,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0
0,1,0,0,-1.2367242199587352,1,1,0.6327560471443273,-0.9336132121287188,-0.14712765695382884,-0.02051905022830094,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
1,0,1,0,0.758573602322752,1,1,0.6344178441444933,0.8944359471633534,0.7792087318781656,2.1445097251713015,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,0,1.4885815022298807,2.4739817785191267,1.6056912319553105,1.6032525313214008,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,1.6137012404433893,1,1,0.6809481601491449,1.6779990371142923,0.7956393097004384,1.6032525313214008,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0
0,0,1,1,0.7992939660427822,1,0,-1.3863273080575123,-0.4520925159730574,-1.1594485430104637,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
0,0,1,0,1.5729808767233588,1,0,0.9451738831755587,1.8646467652695533,1.0261585819731078,2.1445097251713015,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,-0.1779947632379461,1,0,-1.303237458049206,-0.7092653341782388,-1.1758965218371908,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
1,1,1,0,1.5729808767233588,0,0,-0.6119299059800988,0.47366786220490154,-0.4090668200005857,1.0619953374715,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,1.4508197855632678,1,1,1.156222102196656,1.9360542461865353,1.231814531754393,1.0619953374715,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,1,0.1857326540996401,-0.9747988058488315,-0.782719348726304,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,0,0,0,-0.8702409464784621,1,1,0.8122301231622688,-0.5689210667720487,0.7692497069897267,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,1,1,-1.1960038562387048,1,1,-0.28621769394753876,-0.931649892449506,-0.5577903593947038,-0.02051905022830094,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,1,0,1.1657772395230555,1,1,1.2808568772091153,1.870029349558631,1.5103166492190871,1.0619953374715,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1,0,1,0,-1.0738427650786138,1,1,0.356897745116751,-0.8125933047111835,0.11524072265683626,-1.103033437928102,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,0,0.5549717837226001,1,0,-0.3875873109576722,0.07941562280165894,-0.22023560785854315,-0.5617762440782015,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,0
0,0,0,1,0.7178532386027215,1,0,0.1857326540996401,0.5531712793271758,0.3353301230846929,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,1.4915401492832983,1,1,1.3057838322116073,2.1981243337039102,1.4646975995835527,1.6032525313214008,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,0,1,1,0.22920887396235737,1,1,0.6859335511496436,0.4487844397537568,0.8352440048264047,1.6032525313214008,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.1960038562387048,1,1,0.3153528201125979,-0.9130535049261771,-0.2124075943554709,-1.103033437928102,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,1,1,0,1.4508197855632678,1,1,0.8255244991635975,1.697632233906419,0.9751124893905767,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,1
1,0,0,1,-0.30015585439803716,1,0,-1.461108173064988,-0.8027987660867968,-1.3554893434177007,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0
0,1,1,0,-0.5851984004382496,1,0,1.1628692901973208,-0.19569178977655505,1.2320457926032635,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,1
1,0,0,0,-1.0331224013585834,1,1,0.6792863631489789,-0.7399945961236684,0.5330537828555421,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,1
0,0,0,0,1.3286586944031769,0,0,-0.15992112193491323,0.7241345098204127,0.01163990476016912,1.6032525313214008,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-0.8295205827584317,1,0,-1.5109620830699715,-0.9049134491775315,-1.3588930607846352,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,0
1,0,0,0,-1.2774445836787656,0,0,-1.328164413051698,-0.9948952578461654,-1.5292049927375522,-1.103033437928102,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1
1,0,0,0,-0.5851984004382496,1,0,-1.5209328650709681,-0.8519479373821429,-1.3339258318338065,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
0,0,1,0,1.2879383306831464,1,1,0.6726391751483144,1.4138553310593218,0.8298989079242552,1.6032525313214008,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.2594354906780068,1,1,0.7274784761537967,-0.03134649078628212,0.745668809099873,-0.02051905022830094,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
0,0,0,1,-1.1552834925186746,1,0,0.8255244991635975,-0.8445137943271466,0.4613141361670846,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,0,1,0,1.5729808767233588,1,0,-0.3410569949530208,0.6610876823688422,-0.21568524811622308,-0.02051905022830094,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
0,0,0,0,0.6771328748826912,1,1,-0.16656830993557784,0.2887628560120871,-0.012110173035921351,-0.02051905022830094,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,1
1,0,0,0,-1.0331224013585834,1,1,0.7324638671542947,-0.7321413174068178,0.6059815790322723,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
0,1,0,0,0.10704778280226633,1,1,1.5301264272340338,0.6867211370569897,1.5571612526993677,2.1445097251713015,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
1,1,1,0,-1.2774445836787656,1,1,0.18407085709947407,-0.974820865620508,-0.7835387621664919,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,0,0,-1.0738427650786138,1,0,0.8155537171626008,-0.7510024221902653,0.7688985298010752,-0.02051905022830094,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,1,-0.30015585439803716,1,1,0.8521132511662559,-0.044648533107239825,0.8107876652269482,-0.02051905022830094,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1
0,0,0,1,-0.7888002190384014,1,0,-0.37595473195650925,-0.689014463779169,-0.2544317979308258,-0.02051905022830094,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0
1,1,0,0,-0.9516816739185228,1,0,-0.3393951979528547,-0.7878643006617747,-0.3163092185713066,-0.5617762440782015,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,0,1.6137012404433893,1,1,0.6693155811479823,1.6701457583974415,0.7876472224481943,1.6032525313214008,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
1,0,1,1,-0.4223169455581282,1,1,0.4615909561272169,-0.27179800206064114,0.4353209167774694,1.0619953374715,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.025607055362205634,1,0,0.5264010391336954,0.1638163092361265,0.6200682600849154,-0.02051905022830094,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,0
1,1,0,0,-0.5851984004382496,1,1,-0.2114368289400632,-0.5801274307837344,-0.2711034728868309,-0.02051905022830094,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0
1,0,1,1,0.06632741908223598,1,0,0.4133988431223993,0.20912708025975354,0.6432239198888161,0.5207381436215996,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.0738427650786138,1,1,0.8421424691652587,-0.7758417250980567,0.5052815201863137,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,0,1,-0.3408762181180675,1,0,-1.4527991880641573,-0.7713194719043647,-1.2387393164597176,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
1,0,0,0,-0.7073594915983407,1,1,0.9501592741760567,-0.36846392154726876,1.023780006848118,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1
1,0,0,0,1.247217966963116,1,0,1.3506523512160928,1.9559962797821338,1.5024198825979205,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0
1,1,0,0,-1.1552834925186746,1,0,0.15249671409631763,-0.8903981194143638,-0.22043784606931324,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,1,1,0,1.369379058123207,1,1,0.20235062410130134,1.0849220755903342,0.3826210937858082,0.5207381436215996,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
0,0,1,0,0.3920903288424788,1,0,-1.4760643460664828,-0.6220409969691731,-1.272557080820071,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
0,1,0,0,-1.1552834925186746,1,1,0.5147684601325326,-0.871845851434388,0.055212835209922546,-0.5617762440782015,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,0,0,0,-0.2594354906780068,1,1,1.1877962451998125,0.14124916281101918,1.2205644206577055,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,0.26992923768238775,1,0,0.5696077611380149,0.41470209251349216,0.702672364974454,-0.02051905022830094,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,1.5322605130033284,1,0,-1.4926823160681442,-0.4197749504669165,-1.3224127389165916,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.1960038562387048,1,0,-0.3194536339508612,-0.9356206513512845,-0.6315375690116218,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,0,0,0,0.8400143297628127,1,0,0.6875953481498096,0.987153167519879,0.8062143577359845,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,1
0,0,1,0,-1.2367242199587352,1,1,-0.6567984249845842,-0.9662396144383313,-0.9550693089791753,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,0,1,1,1.6137012404433893,1,1,0.31867641411292996,1.304880058977181,0.41592536648565853,1.6032525313214008,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0
1,0,1,1,1.6137012404433893,0,1,0.001273187081200524,1.0764952428098933,0.18350379535507952,2.1445097251713015,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2774445836787656,1,1,-0.3094828519498643,-0.9813726178084424,-1.0269045539023214,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
