gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,TenureGroup_0_1yr,TenureGroup_1_2yr,TenureGroup_2_4yr,TenureGroup_4_6yr,Churn
0,0,1,1,1.4508197855632678,1,1,0.6526976111463211,1.5296029530461626,0.7942002524655957,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.2064976032430856,1,1,1.5301264272340338,2.0123589964157107,1.6234557019793374,1.6032525313214008,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1,0,0,1,-1.2774445836787656,1,1,-0.6767399889865777,-0.9862478273489591,-1.2079949241838646,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,0,0,1.2064976032430856,1,1,1.0631614701873533,1.6966616039526505,1.2511818688831422,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
0,0,1,1,0.26992923768238775,1,1,-1.3481059770536914,-0.6023195610903405,-1.1861985266748643,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
0,0,0,0,-1.2774445836787656,1,1,0.19736523310080326,-0.9746443874470957,-0.776983454644988,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-1.2367242199587352,1,0,0.3868100911197414,-0.9348926788859584,-0.17881164330776383,1.0619953374715,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,0,1.5729808767233588,1,1,0.9617918531772199,1.8995894436052037,1.062212773341379,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,1
0,0,0,0,-1.1960038562387048,1,1,-0.4690153639658123,-0.9390840355045023,-0.695861524066378,-1.103033437928102,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,0,0,0.7178532386027215,1,1,0.5895493251400082,0.8379629316713939,0.7501782608426071,1.6032525313214008,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,0,1,0,-0.46303730927815856,1,0,0.5363718211346925,-0.24920879586385733,0.6193715395662531,1.6032525313214008,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,-0.9924020376385531,1,1,0.022876548083360315,-0.7612160964765062,0.08358274942798669,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,0,1,1,-0.62591876415828,1,1,0.6875953481498096,-0.3653976132842289,0.7076116071000313,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1
1,1,1,0,0.5142514200025698,1,0,-1.33148800705203,-0.4877190472306803,-1.0988704299536134,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0
1,0,1,1,-1.1552834925186746,1,1,-0.4607063789649817,-0.906303214793154,-0.4567566822195262,-1.103033437928102,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,0,1.4100994218432374,0,1,-0.4590445819648154,0.5479210536681576,-0.23814681653549338,1.0619953374715,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
0,0,0,0,-1.1960038562387048,0,0,-1.0140847800203006,-0.9443563209351971,-0.7937814301688416,-0.02051905022830094,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,1,0,1.1657772395230555,1,1,0.9833952141793793,1.510300652829184,1.0792787469885914,0.5207381436215996,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
1,0,0,0,1.2879383306831464,1,0,0.5480044001358552,1.4505407313574192,0.8718276633406435,1.6032525313214008,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
1,0,0,0,-0.4223169455581282,1,0,-1.5009913010689746,-0.819431833930913,-1.333543313889188,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-1.1552834925186746,1,1,-0.29452667894836937,-0.9006117937006048,-0.37219321519212667,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
1,1,1,1,0.7992939660427822,1,1,0.534710024134526,0.7940419262633893,0.5872626201132614,1.0619953374715,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,1,0,0,0.6771328748826912,1,0,1.222693982203301,1.231200421577515,1.3881690666325104,0.5207381436215996,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0
0,0,1,0,0.8400143297628127,1,1,1.4686399382278874,1.5170068234188543,1.5351584843980235,1.6032525313214008,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1,0,1,1,-0.62591876415828,1,0,-1.491020519067978,-0.8603527103909071,-1.3351860992885987,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
1,1,1,0,1.3286586944031769,1,1,0.20567421810163386,1.003896534222378,0.3265429728954401,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,0,0.06632741908223598,1,1,1.3406815692150957,0.5978202572005065,1.468256195095226,1.6032525313214008,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0
1,1,1,0,-1.1960038562387048,1,1,0.9917041991802098,-0.8825007211541601,0.35503621297470406,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,0,0,-0.9516816739185228,1,0,-1.4926823160681442,-0.9269511610824016,-1.349589566648347,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1,1,0,0,1.5322605130033284,0,1,-0.6484894399837535,0.43442352839232484,-0.42862887325577764,-0.02051905022830094,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
0,0,1,1,1.6137012404433893,1,1,1.6963061272506461,2.7339561877272294,1.8702607495612094,2.1445097251713015,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
1,0,1,1,0.3106496014024181,0,0,-0.14828854293375057,0.0744301144027593,0.02176477829532268,1.6032525313214008,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
0,0,0,0,1.0436161483629645,1,1,0.21065960910213194,0.8909505032384588,0.4527200168994861,1.0619953374715,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,-1.1960038562387048,0,0,-1.1653083070354178,-0.9653792833429461,-1.1842319344184133,-0.5617762440782015,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
1,0,0,0,-1.2774445836787656,1,1,-0.46569176996548,-0.9834462363460378,-1.1039294172799914,-0.5617762440782015,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.6364125111626608,1,0,-1.2783105030467143,-0.45652653008004324,-1.102808994820959,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0
1,0,0,0,-0.30015585439803716,1,0,1.1479131171958254,0.10310781758227003,1.2329746823330312,1.0619953374715,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
0,0,1,1,0.6771328748826912,1,1,1.435403998224565,1.3294987641682072,1.5342213182116156,1.6032525313214008,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,1
0,0,0,0,-0.9516816739185228,1,1,0.3153528201125979,-0.7236262455396707,0.1609171689941718,-0.5617762440782015,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
0,0,1,0,-0.7073594915983407,1,0,1.2293411702039656,-0.26930524786119137,1.4841879335537382,1.0619953374715,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
1,0,0,0,1.369379058123207,1,1,0.32698539911376057,1.111195263657101,0.41175307609219264,1.0619953374715,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.0436161483629645,1,1,1.3440051632154282,1.740781147305744,1.5227906396046276,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.43281069256250915,1,1,0.2372483611047903,0.39423062439765677,0.42826197767513885,0.5207381436215996,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.43281069256250915,1,1,0.0029349840813665527,0.2772476551969296,0.23074609252437284,-0.02051905022830094,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,0,0.5956921474426305,1,0,0.35523594811658493,0.5582450268127815,0.4851180966045456,-0.5617762440782015,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.9621754209229036,1,1,1.397182667220744,1.6035693674776235,1.465305485243441,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,1.6137012404433893,0,0,-0.5271782589716266,0.5502593894658716,-0.35203339959517327,1.0619953374715,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
0,0,0,0,-0.6666391278783103,1,0,0.3436033691154218,-0.47073302303973935,0.40277909606330353,-0.5617762440782015,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0
0,0,1,0,1.4508197855632678,1,0,-0.021991970921125294,0.9028848397154706,0.11943109780645196,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
0,0,1,1,-0.7073594915983407,1,0,-1.4694171580658184,-0.8752651160442527,-1.3293705400117088,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,1.369379058123207,0,0,-0.33607160395252245,0.5965849099866197,-0.15885219951094637,1.0619953374715,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
0,1,1,0,-1.1960038562387048,1,1,0.5197538511330312,-0.9069870677151268,-0.09973824632962389,-0.5617762440782015,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,1,1.6137012404433893,1,0,1.4935668932303794,2.5807731332052897,1.7143701487758582,1.6032525313214008,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.21871512695797646,1,0,-1.4760643460664828,-0.7712974121326882,-1.3133480807794617,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,-1.1960038562387048,1,0,-1.4993295040688086,-0.9790784015540814,-1.4386598075967805,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,0,0,-0.4223169455581282,1,1,0.48485611412954227,-0.242414386187481,0.530230369154025,-0.5617762440782015,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,1
0,0,1,0,1.0436161483629645,1,1,0.016229360082695727,0.6669997011781568,0.1707306865676774,0.5207381436215996,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,1,-1.3780183230566818,-0.28971053666199703,-1.2068499903359304,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,0,-0.015113308357824713,1,1,1.3057838322116073,0.5016617124624392,1.4580784416641117,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0
0,0,1,1,-0.9516816739185228,1,1,0.0278619390838584,-0.7440756538838295,0.008997917183320683,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,-0.9924020376385531,1,0,-0.28123230294704044,-0.8286969380350626,-0.4734362980242413,-0.02051905022830094,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
1,0,0,0,-1.1145631287986442,1,1,0.17410007509847744,-0.8525656109890861,-0.03787253159543166,0.5207381436215996,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,1
0,0,0,0,0.26992923768238775,1,0,-1.4827115340671475,-0.6414094765011812,-1.2587985574755194,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
1,0,0,0,-0.3408762181180675,1,1,0.5014740841312035,-0.12300484210233367,0.6878000110350422,-0.5617762440782015,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1,0,1,1,-0.38159658183809786,1,0,-1.343120586053193,-0.7682531636413247,-1.2002104965020788,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
0,1,0,0,-0.9924020376385531,1,0,0.6792863631489789,-0.6988751817185853,0.5981743898660369,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.9214550572028734,1,1,-0.018668376920792765,0.5945112914490244,0.18740763492482052,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,-1.2774445836787656,1,1,0.12424616509349373,-0.9756150174008636,-0.813037646013259,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,0,-0.38159658183809786,1,0,-0.1582593249347472,-0.41148047631653484,-0.09584603248873104,-0.02051905022830094,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
0,0,1,0,-1.1552834925186746,1,1,0.893658176170409,-0.8446240931855293,0.45967530928670874,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,0,0,0.880734693482843,1,1,0.9750862291785486,1.227009064958971,1.0803437441636392,0.5207381436215996,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,1,0,0,1.3286586944031769,1,1,1.0199547481830342,1.7398546368953292,1.1549451302151776,0.5207381436215996,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0
1,0,1,1,0.26992923768238775,0,1,-1.3132082400502028,-0.58769393246879,-1.1590349711326329,-1.103033437928102,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0
1,0,1,0,0.758573602322752,1,1,1.5550533822365258,1.517955393600946,1.670005689067135,1.6032525313214008,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,-0.6666391278783103,1,1,-0.056889707924613786,-0.5350593172485495,0.12167208528822762,-0.5617762440782015,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,0
0,0,1,1,0.18848851024232702,1,1,1.0099839661820376,0.5528403827520276,1.1115920168956308,0.5207381436215996,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,1.0843365120829946,1,1,0.3884718881199074,0.9881458572453237,0.5332586362155893,1.0619953374715,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
0,1,1,1,0.6364125111626608,1,1,1.3207400052131024,1.2301636123087176,1.4544298474962993,1.6032525313214008,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0
1,0,1,1,1.3286586944031769,1,1,0.33363258711442517,1.1207912643363989,0.45812090682138246,1.0619953374715,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,1
0,0,1,1,-0.3408762181180675,1,0,-1.491020519067978,-0.7704591408089794,-1.2361827465263309,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,-0.9924020376385531,1,0,0.042818112085353605,-0.7523701280342111,0.1566015915425153,0.5207381436215996,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,0
1,0,0,0,-0.4223169455581282,1,1,0.46823814412788106,-0.29981391208985547,0.3448291716436666,-0.5617762440782015,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-0.9109613101984924,1,0,-0.08347845992727167,-0.7354061636149466,-0.1092359930227118,0.5207381436215996,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
1,0,0,0,1.3286586944031769,1,1,1.475287126228552,2.056588838627187,1.5114644688278742,1.6032525313214008,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,1
0,0,1,0,-0.38159658183809786,1,0,0.8438042661654253,-0.1036143027986491,0.8571317984498875,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-0.21871512695797646,1,0,-0.37595473195650925,-0.3610518382639491,-0.22487438455261657,-0.02051905022830094,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0
0,0,0,0,-0.3408762181180675,1,0,-1.4727407520661506,-0.7731724927251946,-1.2442457747777806,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0
0,0,0,0,-1.2774445836787656,1,1,-0.5371490409726233,-0.9843948065281293,-1.1391641952080744,-0.5617762440782015,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
1,0,1,0,1.247217966963116,1,0,1.1612074931971548,1.787106667826492,1.3063752170329466,1.0619953374715,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,1.125056875803025,1,0,-0.14164135493308597,0.6241375648106264,0.04946888132427702,0.5207381436215996,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
0,0,0,0,-0.055833672077855064,0,1,-0.49560411596847015,-0.3351757260873599,-0.37864609603360716,1.0619953374715,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
0,0,1,1,1.6137012404433893,0,0,-0.3693075439558449,0.6636466158833217,-0.23664202747007168,1.0619953374715,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,-0.4223169455581282,1,0,-1.479387940066815,-0.7904232341762542,-1.2398451683372582,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
0,1,0,0,-1.0331224013585834,1,1,0.006258578081699082,-0.788040778835187,0.08688316467318798,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,1,1,-1.1552834925186746,1,0,-0.6484894399837535,-0.937297193998702,-0.9172670356051699,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-1.1145631287986442,1,0,-1.3065610520495383,-0.9463858199294393,-1.199527651968589,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,0,0,-0.38159658183809786,1,1,0.47654712912871167,-0.21885455003692908,0.5004138141547213,-0.02051905022830094,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0
1,0,1,1,-0.9924020376385531,1,0,-1.5009913010689746,-0.9506874754063659,-1.480404370077468,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-0.9516816739185228,1,0,0.142525932095321,-0.7183980796523292,0.19975736605908226,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,1,1,0,-0.38159658183809786,1,1,1.0083221691818711,0.020405733566896518,1.2410269951779556,0.5207381436215996,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
1,0,1,1,1.6137012404433893,1,0,0.16911468409797886,1.2452966156788288,0.35528877191174835,1.0619953374715,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
1,0,0,0,-0.30015585439803716,1,0,0.20567421810163386,-0.22609015514683645,0.29235108480032346,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1
1,0,1,1,-0.7073594915983407,0,1,-1.1486903370337564,-0.7986294692399294,-0.9735402536100793,-0.5617762440782015,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0
